Galaxy wrapper id	Galaxy tool ids	Description	bio.tool id	bio.tool ids	biii	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper parsed folder	Galaxy wrapper version	Conda id	Conda version	EDAM operation (no superclasses)	EDAM topic (no superclasses)	Available on UseGalaxy.org (Main)	Available on UseGalaxy.org.au	Available on UseGalaxy.eu	Available on UseGalaxy.fr	Tools available on UseGalaxy.org (Main)	Tools available on UseGalaxy.org.au	Tools available on UseGalaxy.eu	Tools available on UseGalaxy.fr	Tools available on ANASTASIA	Tools available on APOSTL	Tools available on ARGs-OAP	Tools available on BF2I-MAP	Tools available on BioBix	Tools available on CIRM-CFBP	Tools available on Center for Phage Technology (CPT)	Tools available on ChemFlow	Tools available on Coloc-stats	Tools available on CorGAT	Tools available on CropGalaxy	Tools available on Dintor	Tools available on FreeBioinfo	Tools available on GASLINI	Tools available on Galaxy@AuBi	Tools available on Galaxy@Pasteur	Tools available on GalaxyTrakr	Tools available on Genomic Hyperbrowser	Tools available on GigaGalaxy	Tools available on HyPhy HIV NGS Tools	Tools available on IPK Galaxy Blast Suite	Tools available on ImmPort Galaxy	Tools available on InteractoMIX	Tools available on MISSISSIPPI	Tools available on Mandoiu Lab	Tools available on MiModD NacreousMap	Tools available on Oqtans	Tools available on Palfinder	Tools available on PepSimili	Tools available on PhagePromotor	Tools available on Protologger	Tools available on UseGalaxy.be	Tools available on UseGalaxy.cz	Tools available on UseGalaxy.no	No. of tool users (2022-2023) (usegalaxy.eu)	Total tool usage (usegalaxy.eu)	Reviewed	Deprecated	To keep
exomedepth	exomedepth	ExomeDepth: Calls copy number variants (CNVs) from targeted sequence data	exomedepth	exomedepth		ExomeDepth	Copy number variant (CNV) calling algorithm designed to control technical variability between samples. It calls CNVs from targeted sequence data, typically exome sequencing experiments designed to identify the genetic basis of Mendelian disorders.	Sequence analysis, Variant calling, Genotyping, Copy number estimation	Exome sequencing, Gene transcripts, Mapping, Sequencing, Genetic variation, Rare diseases	To update	https://cran.r-project.org/package=ExomeDepth	Sequence Analysis, Variant Analysis	exomedepth	crs4	https://github.com/galaxyproject/tools-iuc/tree/master/tools/exomedepth	https://github.com/galaxyproject/tools-iuc/tree/main/tools/exomedepth	1.1.0	r-exomedepth	1.1.16	Sequence analysis, Variant calling, Genotyping, Copy number estimation	Exome sequencing, Gene transcripts, Mapping, Genetic variation, Rare diseases	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	29	410	True	False	False
exonerate	exonerate	Exonerate is a generic tool for pairwise sequence comparison.	exonerate	exonerate		Exonerate	A tool for pairwise sequence alignment. It enables alignment for DNA-DNA and DNA-protein pairs and also gapped and ungapped alignment.	Pairwise sequence alignment, Protein threading, Genome alignment	Sequence analysis, Sequence sites, features and motifs, Molecular interactions, pathways and networks	Up-to-date	https://www.ebi.ac.uk/about/vertebrate-genomics/software/exonerate	Sequence Analysis	exonerate	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/exonerate	https://github.com/galaxyproject/tools-iuc/tree/main/tools/exonerate	2.4.0	exonerate	2.4.0	Pairwise sequence alignment, Protein threading, Genome alignment	Sequence analysis, Sequence sites, features and motifs, Molecular interactions, pathways and networks	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	59	988	True	False	False
exparna	exparna	ExpaRNA is a fast, motif-based comparison and alignment tool for RNA molecules.								Up-to-date	http://rna.informatik.uni-freiburg.de/ExpaRNA/Input.jsp	RNA	exparna	rnateam	https://github.com/bgruening/galaxytools/tree/master/tools/rna_tools/exparna	https://github.com/bgruening/galaxytools/tree/master/tools/rna_tools/exparna	1.0.1	exparna	1.0.1			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
export2graphlan	export2graphlan	export2graphlan is a conversion software tool for producing both annotation and tree file for GraPhlAn	export2graphlan	export2graphlan		export2graphlan	export2graphlan is a conversion software tool for producing both annotation and tree file for GraPhlAn. In particular, the annotation file tries to highlight specific sub-trees deriving automatically from input file what nodes are important.	Conversion	Taxonomy, Metabolomics, Biomarkers	To update	https://bitbucket.org/CibioCM/export2graphlan/overview	Metagenomics	export2graphlan	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/export2graphlan/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/export2graphlan	0.20	export2graphlan	0.22	Conversion	Taxonomy, Metabolomics, Biomarkers	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	200	5265	True	False	True
express	express	Quantify the abundances of a set of target sequences from sampled subsequences								To update		RNA	express	devteam	https://github.com/galaxyproject/tools-devteam/tree/master/tools/express	https://github.com/galaxyproject/tools-devteam/tree/main/tools/express	1.1.1	eXpress	1.5.1			0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	12	325	True	False	False
ez_histograms	ez_histograms	ggplot2 histograms and density plots								To update	https://github.com/tidyverse/ggplot2	Visualization, Statistics	ez_histograms	artbio	https://github.com/artbio/tools-artbio/tree/main/tools/ez_histograms	https://github.com/ARTbio/tools-artbio/tree/main/tools/ez_histograms	3.4.4	r-ggplot2	2.2.1			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
falco	falco	A high throughput sequence QC analysis tool	falco	falco		Falco	A high-speed FastQC emulation for quality control of sequencing data.	Sequencing quality control, Visualisation, Read mapping	Workflows, Mapping, Imaging	To update	https://github.com/smithlabcode/falco/	Sequence Analysis	falco	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/falco	https://github.com/galaxyproject/tools-iuc/tree/main/tools/falco	1.2.2+galaxy0	falco	1.2.2	Sequencing quality control, Visualisation, Read mapping	Workflows, Mapping, Imaging	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
fargene	fargene	fARGene (Fragmented Antibiotic Resistance Gene iENntifiEr )	fargene	fargene		fARGene	fARGene (Fragmented Antibiotic Resistance Gene iENntifiEr ) is a tool that takes either fragmented metagenomic data or longer sequences as input and predicts and delivers full-length antiobiotic resistance genes as output.	Antimicrobial resistance prediction	Metagenomics, Microbiology, Public health and epidemiology	Up-to-date	https://github.com/fannyhb/fargene	Sequence Analysis	fargene	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/fargene	https://github.com/galaxyproject/tools-iuc/tree/main/tools/fargene	0.1	fargene	0.1	Antimicrobial resistance prediction	Metagenomics, Microbiology, Public health and epidemiology	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	52	459	True	False	True
fasta2bed	fasta2bed	Convert multiple fasta file into tabular bed file format								To update	https://github.com/phac-nml/galaxy_tools	Sequence Analysis	fasta2bed	nml	https://github.com/phac-nml/galaxy_tools	https://github.com/phac-nml/galaxy_tools/tree/master/tools/fasta2bed	1.0.0	perl-bioperl	1.7.8			0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
fasta_extract	fa-extract-sequence	extract single fasta from multiple fasta file								To update	https://toolshed.g2.bx.psu.edu/view/nml/fasta_extract	Sequence Analysis	fasta_extract	nml	https://toolshed.g2.bx.psu.edu/view/nml/fasta_extract	https://github.com/phac-nml/galaxy_tools/tree/master/tools/fasta_extract	1.1.0	perl-bioperl	1.7.8			0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	True	False	False
fasta_filter_by_id	fasta_filter_by_id	Filter FASTA sequences by ID (DEPRECATED)								To update	https://github.com/peterjc/pico_galaxy/tree/master/tools/fasta_filter_by_id	Fasta Manipulation, Sequence Analysis, Text Manipulation	fasta_filter_by_id	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/fasta_filter_by_id	https://github.com/peterjc/pico_galaxy/tree/master/tools/fasta_filter_by_id	0.0.7	galaxy_sequence_utils	1.1.5			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
fasta_nucleotide_color_plot	fasta_nucleotide_color_plot	Contains a tool that produces a graphical representation of FASTA data with each nucleotide represented by a selected color.								To update	https://github.com/seqcode/cegr-tools/tree/master/src/org/seqcode/cegrtools/fourcolorplot	Visualization	fasta_nucleotide_color_plot	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/fasta_nucleotide_color_plot	https://github.com/galaxyproject/tools-iuc/tree/main/tools/fasta_nucleotide_color_plot	1.0.1	openjdk				1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	15	160	True	False	False
fasta_stats	fasta-stats	Display summary statistics for a fasta file.								To update	https://github.com/galaxyproject/tools-iuc/tree/master/tools/fasta_stats/	Sequence Analysis	fasta_stats	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/fasta_stats/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/fasta_stats	2.0	numpy				1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1080	35336	True	False	False
fastani	fastani	Fast alignment-free computation of whole-genome Average Nucleotide Identity	fastani	fastani		FastANI	FastANI is developed for fast alignment-free computation of whole-genome Average Nucleotide Identity (ANI). ANI is defined as mean nucleotide identity of orthologous gene pairs shared between two microbial genomes. FastANI supports pairwise comparison of both complete and draft genome assemblies.	Genome alignment, Sequence similarity search	Microbiology, Genetic variation	To update	https://github.com/ParBLiSS/FastANI	Sequence Analysis	fastani	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/fastani	https://github.com/galaxyproject/tools-iuc/tree/main/tools/fastani	1.3	fastani	1.34	Genome alignment, Sequence similarity search	Microbiology, Genetic variation	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	250	3498	True	False	True
fastg2protlib	fastg2protlib-peptides, fastg2protlib-validate	Generate FASTA from FASTG								To update	https://github.com/galaxyproteomics/fastg2protlib.git	Proteomics	fastg2protlib	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/fastg2protlib	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/fastg2protlib	1.0.2					0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	28	True	False	False
fastk	fastk_fastk	FastK: A K-mer counter (for HQ assembly data sets)								To update	https://github.com/thegenemyers/FASTK	Assembly	fastk	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/fastk	https://github.com/galaxyproject/tools-iuc/tree/main/tools/fastk	1.0.0	fastk	1.0			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
fastp	fastp	Fast all-in-one preprocessing for FASTQ files	fastp	fastp		fastp	A tool designed to provide fast all-in-one preprocessing for FastQ files. This tool is developed in C++ with multithreading supported to afford high performance.	Sequencing quality control, Sequence contamination filtering	Sequence analysis, Probes and primers	Up-to-date	https://github.com/OpenGene/fastp	Sequence Analysis	fastp	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/fastp	https://github.com/galaxyproject/tools-iuc/tree/main/tools/fastp	0.23.4	fastp	0.23.4	Sequence contamination filtering	Probes and primers	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2803	1055760	True	False	True
fastq_filter_by_id	fastq_filter_by_id	Filter FASTQ sequences by ID (DEPRECATED)								To update	https://github.com/peterjc/pico_galaxy/tree/master/tools/fastq_filter_by_id	Fastq Manipulation, Sequence Analysis, Text Manipulation	fastq_filter_by_id	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/fastq_filter_by_id	https://github.com/peterjc/pico_galaxy/tree/master/tools/fastq_filter_by_id	0.0.7	galaxy_sequence_utils	1.1.5			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
fastq_pair_names	fastq_pair_names	Extract FASTQ paired read names								To update	https://github.com/peterjc/pico_galaxy/tree/master/tools/fastq_pair_names	Sequence Analysis	fastq_pair_names	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/fastq_pair_names	https://github.com/peterjc/pico_galaxy/tree/master/tools/fastq_pair_names	0.0.5	galaxy_sequence_utils	1.1.5			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
fastq_paired_unpaired	fastq_paired_unpaired	Divide FASTQ file into paired and unpaired reads								To update	https://github.com/peterjc/pico_galaxy/tree/master/tools/fastq_paired_unpaired	Sequence Analysis, Text Manipulation	fastq_paired_unpaired	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/fastq_paired_unpaired	https://github.com/peterjc/pico_galaxy/tree/master/tools/fastq_paired_unpaired	0.1.5	galaxy_sequence_utils	1.1.5			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
fastq_provider	fastq_provider	Retrieval and download of FASTQ files from ENA and other repositories such as HCA.								To update	https://github.com/ebi-gene-expression-group/atlas-fastq-provider	Data Source, RNA, Transcriptomics	atlas_fastq_provider	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/fastq_provider	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/main/tools/fastq_provider	0.4.4	atlas-fastq-provider	0.4.7			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
fastq_utils	fastq_filter_n, fastq_trim_poly_at	Set of tools for handling fastq files								To update	https://github.com/nunofonseca/fastq_utils	Transcriptomics, RNA	fastq_utils	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/qc/fastq_utils	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/main/tools/qc/fastq_utils	0.25.1+galaxy0	fastq_utils	0.25.2			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
fastqc_stats	FastQC_Summary	Summary multiple FastQC into a single tabular line report								To update	https://github.com/phac-nml/galaxy_tools	Sequence Analysis	fastqc_stats	nml	https://github.com/phac-nml/galaxy_tools	https://github.com/phac-nml/galaxy_tools/tree/master/tools/fastqc_stats	1.2	perl-bioperl	1.7.8			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
fastqe	fastqe	FASTQE	fastqe	fastqe		FASTQE	Compute quality stats for FASTQ files and print those stats as emoji... for some reason.	Sequencing quality control	Sequence analysis, Sequencing	To update	https://fastqe.com/	Sequence Analysis	fastqe	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/fastqe	https://github.com/galaxyproject/tools-iuc/tree/main/tools/fastqe	0.3.1+galaxy0	fastqe	0.3.1	Sequencing quality control	Sequence analysis, Sequencing	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1266	4333	True	False	True
fasttree	fasttree	FastTree infers approximately-maximum-likelihood phylogenetic trees from alignments of nucleotide or protein sequences - GVL	fasttree	fasttree		FastTree	Infers approximately-maximum-likelihood phylogenetic trees from alignments of nucleotide or protein sequences.	Phylogenetic tree generation (from molecular sequences), Phylogenetic tree generation (maximum likelihood and Bayesian methods)	Phylogenetics, Sequence analysis	To update	http://www.microbesonline.org/fasttree/	Phylogenetics	fasttree	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/fasttree	https://github.com/galaxyproject/tools-iuc/tree/main/tools/fasttree	2.1.10	fasttree	2.1.11		Phylogenetics	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	379	55434	True	False	True
feature_alignment	feature_alignment	TRIC integrates information from all available runs via a graph-based alignment strategy								Up-to-date		Proteomics	feature_alignment	galaxyp	https://github.com/msproteomicstools/msproteomicstools/blob/master/TRIC-README.md	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/feature_alignment	0.11.0	msproteomicstools	0.11.0			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	18	True	False	False
featurecounter	featureCoverage1	Feature coverage								To update		Sequence Analysis, Variant Analysis	featurecounter	devteam	https://github.com/galaxyproject/tools-devteam/tree/master/tools/featurecounter	https://github.com/galaxyproject/tools-devteam/tree/main/tools/featurecounter	2.0.0	bx-python	0.11.0			1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	22385	True	False	False
featurecounts	featurecounts	featureCounts counts the number of reads aligned to defined masked regions in a reference genome	featurecounts	featurecounts		FeatureCounts	featureCounts is a very efficient read quantifier. It can be used to summarize RNA-seq reads and gDNA-seq reads to a variety of genomic features such as genes, exons, promoters, gene bodies and genomic bins. It is included in the Bioconductor Rsubread package and also in the SourceForge Subread package.	Read summarisation, RNA-Seq quantification	RNA-Seq	To update	http://bioinf.wehi.edu.au/featureCounts	RNA, Transcriptomics, Sequence Analysis	featurecounts	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/featurecounts	https://github.com/galaxyproject/tools-iuc/tree/main/tools/featurecounts	2.0.3	subread	2.0.6	Read summarisation, RNA-Seq quantification	RNA-Seq	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	4679	696399	True	False	True
feelnc	feelnc	Galaxy wrapper for FEELnc	feelnc	feelnc		FEELnc	A tool to annotate long non-coding RNAs from RNA-seq assembled transcripts.	Annotation, Classification	RNA-seq, Functional, regulatory and non-coding RNA	To update	https://github.com/tderrien/FEELnc	Sequence Analysis	feelnc	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/feelnc	https://github.com/galaxyproject/tools-iuc/tree/main/tools/feelnc	0.2.1	feelnc	0.2	Annotation, Classification	Functional, regulatory and non-coding RNA	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	46	1191	True	False	False
feht	feht	Automatically identify makers predictive of groups.								To update	https://github.com/phac-nml/galaxy_tools	Sequence Analysis	feht	nml	https://github.com/phac-nml/galaxy_tools	https://github.com/phac-nml/galaxy_tools/tree/master/tools/feht	0.1.0	feht	1.1.0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
fermikit	fermi2, fermikit_variants	FermiKit is a de novo assembly based variant calling pipeline for deep Illumina resequencing data.								Up-to-date	https://github.com/lh3/fermikit	Assembly, Variant Analysis	fermikit	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/fermikit	https://github.com/galaxyproject/tools-iuc/tree/main/tools/fermikit	r193	fermi2	r193			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
fgsea	fgsea	Perform gene set testing using fgsea	fgsea	fgsea		fgsea	The package implements an algorithm for fast gene set enrichment analysis. Using the fast algorithm allows to make more permutations and get more fine grained p-values, which allows to use accurate stantard approaches to multiple hypothesis correction.	Gene-set enrichment analysis	Genetics	To update	https://bioconductor.org/packages/release/bioc/html/fgsea.html	Visualization, Transcriptomics, Statistics	fgsea	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/fgsea	https://github.com/galaxyproject/tools-iuc/tree/main/tools/fgsea	1.8.0+galaxy1	bioconductor-fgsea	1.28.0	Gene-set enrichment analysis	Genetics	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	307	5240	True	False	False
filter_by_fasta_ids	filter_by_fasta_ids	Filter FASTA on the headers and/or the sequences								To update		Fasta Manipulation, Proteomics	filter_by_fasta_ids	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/filter_by_fasta_ids	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/filter_by_fasta_ids	2.3	python				1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	426	26274	True	False	False
filter_density	filterdensity	Filter out position based on distance between SNVs								Up-to-date	https://snvphyl.readthedocs.io/en/latest/	Sequence Analysis	filter_density	nml	https://github.com/phac-nml/snvphyl-galaxy	https://github.com/phac-nml/snvphyl-galaxy/tree/development/tools/snvphyl-tools/filter_density	1.8.2	snvphyl-tools	1.8.2			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
filter_spades_repeats	filter_spades_repeat	Remove short and repeat contigs/scaffolds								To update	https://github.com/phac-nml/galaxy_tools/	Assembly	filter_spades_repeats	nml	https://github.com/phac-nml/galaxy_tools/	https://github.com/phac-nml/galaxy_tools/tree/master/tools/filter_spades_repeats	1.0.1	perl-bioperl	1.7.8			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
filter_stats	filterstat	SNVPhyl filter_stats								Up-to-date	https://snvphyl.readthedocs.io/en/latest/	Sequence Analysis	filter_stats	nml	https://github.com/phac-nml/snvphyl-galaxy	https://github.com/phac-nml/snvphyl-galaxy/tree/development/tools/snvphyl-tools/filter_stats	1.8.2	snvphyl-tools	1.8.2			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
filter_transcripts_via_tracking	filter_combined_via_tracking	Filter Combined Transcripts								To update		RNA	filter_transcripts_via_tracking	devteam	https://github.com/galaxyproject/tools-devteam/tree/master/tools/filter_transcripts_via_tracking	https://github.com/galaxyproject/tools-devteam/tree/main/tools/filter_transcripts_via_tracking	0.1					1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	True	False	False
filter_vcf	filtervcf	SNVPhyl filter_vcf								Up-to-date	https://snvphyl.readthedocs.io/en/latest/	Sequence Analysis	filter_vcf	nml	https://github.com/phac-nml/snvphyl-galaxy	https://github.com/phac-nml/snvphyl-galaxy/tree/development/tools/snvphyl-tools/filter_vcf	1.8.2	snvphyl-tools	1.8.2			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
filtlong	filtlong	Filtlong - Filtering long reads by quality	filtlong	filtlong		Filtlong	Filtlong is a tool for filtering long reads by quality. It can take a set of long reads and produce a smaller, better subset. It uses both read length (longer is better) and read identity (higher is better) when choosing which reads pass the filter.	Filtering, Sequencing quality control		Up-to-date	https://github.com/rrwick/Filtlong	Fastq Manipulation, Sequence Analysis	filtlong	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/filtlong	https://github.com/galaxyproject/tools-iuc/tree/main/tools/filtlong	0.2.1	filtlong	0.2.1	Filtering, Sequencing quality control		1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	617	30483	True	False	True
find_diag_hits	find_diag_hits	Find diagnostic hits								To update	https://bitbucket.org/natefoo/taxonomy	Metagenomics	find_diag_hits	devteam	https://github.com/galaxyproject/tools-devteam/tree/master/tool_collections/taxonomy/find_diag_hits	https://github.com/galaxyproject/tools-devteam/tree/main/tool_collections/taxonomy/find_diag_hits	1.0.0	taxonomy	0.10.0			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	69	True	False	False
find_repeats	findrepeat	Find repetitive regions on a reference genome using MUMMer								Up-to-date	https://snvphyl.readthedocs.io/en/latest/	Sequence Analysis	find_repeats	nml	https://github.com/phac-nml/snvphyl-galaxy	https://github.com/phac-nml/snvphyl-galaxy/tree/development/tools/snvphyl-tools/find_repeats	1.8.2	snvphyl-tools	1.8.2			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
fisher_test	fishertest	Fisher's exact test on two-column hit lists.								To update	http://artbio.fr	RNA, Statistics	fishertest	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/fisher_test	https://github.com/ARTbio/tools-artbio/tree/main/tools/fisher_test	2.32.0+galaxy0	bioconductor-qvalue	2.34.0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
